Weights,Size,Accuracy,Precision,Recall,F1
0.3543869369340899,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.2408771861946748,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.15428054758617707,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.3726323650825921,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.006607418371146695,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.02888624141986291,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.08228914485762688,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.029376286574507565,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.014979626213441179,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.012652836150458771,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.1487757521052983,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.010875170950384223,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.006894113149796803,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.4681188370500973,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.025758472213594542,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.03532902695145001,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.05288364922828492,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.10576953650241776,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
0.29947602085135444,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.04654160439785445,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-0.08941287234818852,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
-2.2266108671299265,0.8,0.8639082702617471,0.547072008966097,0.1380297621151603,0.22044088176352705
