Weights,Weights2,Size,Mean Square Error
-0.022507161394702817,-0.05475729502848876,0.2,0.08122666570574207
0.01626468830720624,0.010955158692033062,0.2,0.08122666570574207
-0.027949242616958685,-0.023497675027825096,0.2,0.08122666570574207
-0.028726340648711615,-0.056451095188306745,0.2,0.08122666570574207
0.0008343172277124639,0.0004888786066279869,0.2,0.08122666570574207
0.0015667465850452468,0.0020241257743510545,0.2,0.08122666570574207
-0.090396673406771,0.017767949618381948,0.2,0.08122666570574207
-0.19259809587957194,-0.33721569276832636,0.2,0.08122666570574207
0.017134333522306183,-0.21180351747847695,0.2,0.08122666570574207
-0.13887583387572358,-0.06501563448892221,0.2,0.08122666570574207
-0.03977783317464927,-0.05467751575049562,0.2,0.08122666570574207
0.29752023008923234,-0.17487933490581384,0.2,0.08122666570574207
0.095351318085958,0.27131324594929607,0.2,0.08122666570574207
-0.26579734814728606,-0.05076544492774149,0.2,0.08122666570574207
0.17273533976600636,0.44962841970060075,0.2,0.08122666570574207
0.7821131253823537,0.7550644991802521,0.2,0.08122666570574207
-0.3809797341924397,-0.19159251858729281,0.2,0.08122666570574207
-0.1085064574029619,-0.15466618510858937,0.2,0.08122666570574207
-0.32257979140232657,-0.1646043906534984,0.2,0.08122666570574207
0.09913230025159624,0.09126131471690642,0.2,0.08122666570574207
0.07921670849305092,0.16765675570353497,0.2,0.08122666570574207
0.08040046733567184,-0.7008636005448591,0.2,0.08122666570574207
-0.07704491848143008,0.5511325624224501,0.2,0.08122666570574207
-0.08463790055733336,-0.11916851496459063,0.2,0.08122666570574207
-0.0907424403225829,-0.013737421042370674,0.2,0.08122666570574207
0.008787118820724697,-0.08803614911930253,0.2,0.08122666570574207
-0.006332334790357216,0.05980210800973155,0.2,0.08122666570574207
-0.004958743669447403,-0.00872993394462431,0.2,0.08122666570574207
0.3165791324294854,0.1617669935456625,0.2,0.08122666570574207
0.07876938909262324,0.11715214769228345,0.2,0.08122666570574207
0.48042797091417827,0.6669956771089468,0.2,0.08122666570574207
0.595136578264388,0.12227867902512568,0.2,0.08122666570574207
-0.34146633684518995,-0.010227327708142445,0.2,0.08122666570574207
