Weights,Weights2,Size,Mean Square Error
-0.019384718723064926,-0.04321928338777134,0.6000000000000001,0.8267741126049543
0.017043705682339455,0.015215296397634082,0.6000000000000001,0.8267741126049543
-0.0227852740619145,-0.021376328003892914,0.6000000000000001,0.8267741126049543
-0.023390601754255603,-0.04486498473438944,0.6000000000000001,0.8267741126049543
0.001326699181088596,0.0005141396566234669,0.6000000000000001,0.8267741126049543
0.3848796737868732,-0.03149165964416559,0.6000000000000001,0.8267741126049543
-0.04211047360806929,0.014100936463405189,0.6000000000000001,0.8267741126049543
0.008339347752779225,-0.27706739583049456,0.6000000000000001,0.8267741126049543
-0.005282016059151008,-0.22454824609195256,0.6000000000000001,0.8267741126049543
-0.19699517933524366,-0.12119719012372372,0.6000000000000001,0.8267741126049543
0.028881989952398067,0.030593919829524398,0.6000000000000001,0.8267741126049543
1.2740641869860303,1.2182209674253914,0.6000000000000001,0.8267741126049543
-0.058339650169534546,0.113861906515939,0.6000000000000001,0.8267741126049543
-0.2980140124422229,-0.12092156081223485,0.6000000000000001,0.8267741126049543
-0.8747504595793376,-0.9324727150375633,0.6000000000000001,0.8267741126049543
-1.349533040584572,-0.9983912781647561,0.6000000000000001,0.8267741126049543
-0.7316140449336469,-0.5337132346004876,0.6000000000000001,0.8267741126049543
-0.19711393043756553,-0.22912062396659783,0.6000000000000001,0.8267741126049543
2.1566191804159525,1.9014110759918808,0.6000000000000001,0.8267741126049543
0.16964196984968835,0.14962490580248006,0.6000000000000001,0.8267741126049543
0.10706065005846305,0.2010342623616829,0.6000000000000001,0.8267741126049543
-1.1227115031825976,-1.6164854547586256,0.6000000000000001,0.8267741126049543
1.212274904466759,1.659066338908537,0.6000000000000001,0.8267741126049543
-0.08201917511786778,-0.08433281000007903,0.6000000000000001,0.8267741126049543
-0.09651260885861043,-0.02046348432026991,0.6000000000000001,0.8267741126049543
-0.0267205169386102,-0.1290397545168041,0.6000000000000001,0.8267741126049543
-0.007166717063987621,0.1285556559913601,0.6000000000000001,0.8267741126049543
-0.013361893391773823,0.0213952867964326,0.6000000000000001,0.8267741126049543
0.35489231077661293,0.17078905112965675,0.6000000000000001,0.8267741126049543
0.12379990532288922,0.007905194135767997,0.6000000000000001,0.8267741126049543
0.43819446317761435,0.691895109189363,0.6000000000000001,0.8267741126049543
0.9403678545158459,0.5733833175619116,0.6000000000000001,0.8267741126049543
-0.7178199948054926,-0.5181318319088413,0.6000000000000001,0.8267741126049543
