Weights
0.29728025344145265
0.17314189694013674
0.4133651302298217
-0.006517617086054986
0.03714449274888596
0.099286252660184
-0.032612483851931745
-0.016498011267051523
-0.017384158386748276
-0.14050012840365686
0.01501601689899395
0.009519645420540734
0.5103615588811039
-0.028682046740409813
-0.04420216331495825
0.061498691441865705
0.11837433746318259
0.3847013562973596
-0.054922574941495335
-0.1026482746373216
-2.185632464092669
