Weights,Size,Accuracy,Precision,Recall,F1
0.1559287170146157,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.11632583509630641,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.03731910143071672,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.21242649526634963,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.005400700463484115,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.04791290238897552,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.08788786064087124,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.013625377718514773,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.004775659568005426,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.003148254160611127,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.04575743496827257,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.008421595286343952,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.0048057308917646,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.20773621654980365,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.015080824800970305,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.003993838430846938,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.08170472127507683,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.03347705720369856,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
0.08910993176469309,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.0065025143123008285,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
-0.050973064555783876,0.6000000000000001,0.6409607841849037,0.26226246144662224,0.8705416116248349,0.40308892117134343
