Weights,Size,Accuracy,Precision,Recall,F1
0.3566773410935974,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.2516873018887757,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.1592259003745863,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.3753492794253451,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.0007980936029626731,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.032036931092905466,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.07931344927348583,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.020558415727205886,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.017172112376396056,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.012846265693652928,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.1457274415804503,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.018226814543821194,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.00787969310125953,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.45564197854085015,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.028835822931622485,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.025041511044609815,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.06588500314140892,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.10094841383138077,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
0.2967134742775377,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.0363280463338912,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-0.10229676579160134,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
-2.2263630168829245,0.7000000000000001,0.8638731367237874,0.5423000153539076,0.14285714285714285,0.2261420751032429
