Weights,Size,Accuracy,Precision,Recall,F1
0.3490561382004429,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.25770328921721947,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.14997489517218673,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.3633668104895256,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.0021321421654162996,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.03289258245484485,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.08548886587013173,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.028181921609697246,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.01609368847250532,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.015969855417801097,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.14152162930476275,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.01693826003412077,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.003557731583482406,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.4564213441793187,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.029769775158186754,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.02877029897537778,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.07366322883332092,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.10840293159901637,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
0.2894378812037268,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.04586618244754726,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-0.10026632635635536,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
-2.217536983672529,0.30000000000000004,0.8656592865120557,0.5490753911806543,0.14704761904761904,0.2319711538461538
