Weights,Size,Accuracy,Precision,Recall,F1
3.091922163029318,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
2.5071861801643247,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-1.5089369324047022,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
0.21006242773761924,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-0.6948927344281095,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
1.0707002627697488,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
2.612622418893767,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-0.918185893882535,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-0.269316797782551,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-0.6509904362760368,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-1.8534980209035359,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-1.425260808982618,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-1.0600655457059673,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
1.4088455159434647,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-0.031643177700196166,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
0.023925678282033364,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
1.9233406631689953,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
0.6605851439074745,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
0.1654583344762614,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-0.9313166768373173,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-0.3376847141903688,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
-4.684999074684936,0.2,0.7310588142541785,0.3048150322959483,0.7418893811633557,0.4320972239563824
